,Market,Time,Open,High,Low,Close,Volume,Value,No. Trades,Taker Buy Volume,Taker Buy Value
403,BTCUSDT,2020-01-01 06:43:00,7229.63,7229.9,7229.63,7229.63,4.967323,35912.09261138,123,1.057699,7646.83417013
404,BTCUSDT,2020-01-01 06:44:00,7229.63,7229.64,7229.63,7229.63,2.864888,20712.0884147,103,0.818326,5916.20238264
405,BTCUSDT,2020-01-01 06:45:00,7229.63,7229.64,7226.72,7226.76,10.441147,75476.87824463,201,2.645839,19125.45345024
406,BTCUSDT,2020-01-01 06:46:00,7226.76,7226.77,7226.76,7226.77,3.874639,28001.09156129,55,0.542165,3918.10175705
407,BTCUSDT,2020-01-01 06:47:00,7226.76,7226.77,7225.18,7225.45,3.993791,28859.52485272,50,1.851816,13380.63315874
408,BTCUSDT,2020-01-01 06:48:00,7225.5,7227.52,7225.25,7226.21,10.638675,76869.38547845,108,3.494214,25248.07621849
409,BTCUSDT,2020-01-01 06:49:00,7226.26,7228.79,7226.0,7228.53,10.558526,76311.63489267,163,7.33054,52982.42269093
410,BTCUSDT,2020-01-01 06:50:00,7228.14,7229.64,7227.5,7227.5,9.402054,67958.58337764,159,4.37884,31651.91414806
411,BTCUSDT,2020-01-01 06:51:00,7227.5,7227.51,7225.69,7225.71,8.984398,64926.92535268,99,2.077455,15012.20473564
412,BTCUSDT,2020-01-01 06:52:00,7226.06,7226.06,7225.25,7225.32,7.674812,55454.28860668,75,3.663223,26468.32868221
413,BTCUSDT,2020-01-01 06:53:00,7225.32,7225.71,7225.25,7225.39,4.328619,31276.06572044,94,2.342938,16928.8019877
414,BTCUSDT,2020-01-01 06:54:00,7225.36,7225.57,7223.14,7223.15,11.352076,82014.37886691,171,2.592478,18726.47563234
415,BTCUSDT,2020-01-01 06:55:00,7223.15,7224.98,7223.14,7223.14,6.144513,44387.27303184,107,2.667744,19272.14297352
416,BTCUSDT,2020-01-01 06:56:00,7223.16,7224.22,7221.51,7221.57,4.440428,32073.67851007,69,1.728689,12487.07699158
417,BTCUSDT,2020-01-01 06:57:00,7222.02,7226.33,7221.56,7224.76,13.706085,99017.89359745,199,10.165785,73445.89128818
418,BTCUSDT,2020-01-01 06:58:00,7224.76,7224.77,7222.01,7223.71,9.910724,71591.13153212,105,4.879431,35251.05306681
419,BTCUSDT,2020-01-01 06:59:00,7224.02,7226.22,7224.02,7225.62,6.383529,46122.06822602,122,2.961618,21397.72333057
420,BTCUSDT,2020-01-01 07:00:00,7225.88,7227.43,7225.22,7225.77,7.352377,53131.30691271,157,4.672412,33765.54436153
421,BTCUSDT,2020-01-01 07:01:00,7225.98,7227.37,7225.0,7226.32,17.786038,128517.70338892,217,7.904265,57117.08584157
422,BTCUSDT,2020-01-01 07:02:00,7226.35,7227.23,7225.03,7226.78,11.677945,84389.44513111,185,9.911149,71621.98837983
423,BTCUSDT,2020-01-01 07:03:00,7227.14,7227.14,7225.93,7226.64,4.799047,34680.83266472,116,3.731337,26964.94610171
424,BTCUSDT,2020-01-01 07:04:00,7226.93,7226.93,7225.0,7226.6,12.235647,88415.9784079,185,6.295108,45491.56561679
425,BTCUSDT,2020-01-01 07:05:00,7226.6,7226.87,7225.79,7226.8,10.307396,74485.69979324,166,8.046426,58147.55995063
426,BTCUSDT,2020-01-01 07:06:00,7226.78,7227.11,7225.0,7226.03,13.504904,97591.18749036,258,9.725796,70282.96353758
427,BTCUSDT,2020-01-01 07:07:00,7226.05,7226.05,7223.32,7224.89,8.496805,61387.74554653,144,2.035629,14707.35116963
428,BTCUSDT,2020-01-01 07:08:00,7224.88,7226.86,7223.57,7226.24,8.261884,59694.22230749,161,3.833394,27699.01567508
429,BTCUSDT,2020-01-01 07:09:00,7226.17,7227.11,7225.07,7226.0,7.390339,53404.10798925,160,4.632146,33473.01690847
430,BTCUSDT,2020-01-01 07:10:00,7226.54,7227.07,7225.23,7226.8,9.046984,65376.11150312,217,7.367914,53242.53089498
431,BTCUSDT,2020-01-01 07:11:00,7226.81,7228.52,7226.18,7228.51,7.523268,54372.28147925,117,5.359538,38732.89768585
432,BTCUSDT,2020-01-01 07:12:00,7228.51,7229.0,7226.78,7228.2,15.037141,108692.0690467,150,7.604812,54971.08671783
433,BTCUSDT,2020-01-01 07:13:00,7228.26,7231.89,7228.26,7231.08,14.60252,105582.10033976,128,11.279746,81558.10911378
434,BTCUSDT,2020-01-01 07:14:00,7231.07,7231.08,7229.89,7231.08,4.510585,32614.89399822,70,3.046111,22025.69702872
435,BTCUSDT,2020-01-01 07:15:00,7230.85,7232.0,7230.46,7231.13,8.838663,63915.3574154,140,4.840537,35003.79100392
436,BTCUSDT,2020-01-01 07:16:00,7231.13,7232.0,7229.27,7229.27,13.58402,98227.7741761,165,3.290552,23794.29156676
437,BTCUSDT,2020-01-01 07:17:00,7230.55,7230.97,7228.61,7229.72,6.582865,47592.2408443,101,2.389771,17278.10163505
438,BTCUSDT,2020-01-01 07:18:00,7229.02,7232.0,7228.72,7232.0,6.877267,49720.34312164,99,4.062007,29367.76458869
439,BTCUSDT,2020-01-01 07:19:00,7231.43,7232.0,7230.54,7231.0,5.656744,40905.85756089,122,2.802647,20267.24293629
440,BTCUSDT,2020-01-01 07:20:00,7231.33,7231.62,7229.84,7230.25,5.426525,39236.2489452,98,2.887394,20877.17369061
441,BTCUSDT,2020-01-01 07:21:00,7230.41,7230.41,7228.47,7228.97,2.947255,21305.57655864,63,0.484321,3501.30994843
442,BTCUSDT,2020-01-01 07:22:00,7228.74,7230.59,7228.47,7230.59,2.961409,21408.35454353,49,0.920325,6653.39852625
443,BTCUSDT,2020-01-01 07:23:00,7230.14,7230.99,7228.9,7229.95,6.557653,47414.62322707,88,3.844052,27794.92860908
444,BTCUSDT,2020-01-01 07:24:00,7229.65,7230.81,7229.21,7229.29,3.275218,23680.40353449,55,1.729972,12508.15294551
445,BTCUSDT,2020-01-01 07:25:00,7229.53,7231.91,7229.33,7230.98,9.470265,68476.47878481,99,5.28041,38179.45627642
446,BTCUSDT,2020-01-01 07:26:00,7230.98,7232.0,7230.06,7231.99,3.141761,22719.6251529,87,1.981249,14327.06642524
447,BTCUSDT,2020-01-01 07:27:00,7232.0,7232.94,7231.19,7232.9,9.568706,69198.26330878,102,6.747081,48792.67586504
448,BTCUSDT,2020-01-01 07:28:00,7232.9,7232.94,7230.56,7231.28,5.26554,38080.82172301,116,2.327642,16834.6269099
449,BTCUSDT,2020-01-01 07:29:00,7231.25,7231.28,7230.13,7231.27,4.946828,35768.59392055,58,1.762681,12744.61859431
450,BTCUSDT,2020-01-01 07:30:00,7231.04,7232.68,7230.99,7232.68,4.362601,31548.35193998,75,1.267282,9164.13968191
451,BTCUSDT,2020-01-01 07:31:00,7232.75,7232.86,7225.47,7228.47,32.178388,232621.77748644,249,8.991464,64998.4401962
452,BTCUSDT,2020-01-01 07:32:00,7228.47,7228.47,7222.79,7222.98,14.073093,101682.45405067,144,3.715521,26845.55385388
453,BTCUSDT,2020-01-01 07:33:00,7224.05,7224.49,7220.19,7222.0,7.992248,57723.10916967,85,2.432615,17572.16371009
454,BTCUSDT,2020-01-01 07:34:00,7222.0,7222.86,7218.0,7220.15,16.616127,119968.11752761,109,1.993751,14396.4186189
455,BTCUSDT,2020-01-01 07:35:00,7220.1,7220.1,7215.31,7216.42,6.088355,43941.35004261,97,2.165985,15634.56764053
456,BTCUSDT,2020-01-01 07:36:00,7216.21,7220.79,7215.04,7215.82,17.719975,127902.24846385,190,12.218692,88200.41207863
457,BTCUSDT,2020-01-01 07:37:00,7215.81,7218.25,7215.03,7215.6,5.582865,40290.03744046,89,2.972586,21452.99948192
458,BTCUSDT,2020-01-01 07:38:00,7216.04,7217.48,7212.45,7213.01,18.444504,133062.22196347,148,11.541897,83260.77457783
459,BTCUSDT,2020-01-01 07:39:00,7214.04,7216.81,7212.19,7212.95,13.592642,98055.30062226,107,5.443774,39273.90344065
460,BTCUSDT,2020-01-01 07:40:00,7213.25,7213.27,7209.0,7209.0,13.066724,94219.94009253,149,3.905046,28161.62453492
461,BTCUSDT,2020-01-01 07:41:00,7209.0,7212.01,7209.0,7209.04,22.250369,160427.66238526,124,12.457419,89820.90341469
462,BTCUSDT,2020-01-01 07:42:00,7209.08,7210.73,7202.36,7204.42,30.281763,218207.94017013,373,12.406131,89396.91305505
463,BTCUSDT,2020-01-01 07:43:00,7205.55,7206.77,7201.0,7203.03,12.622528,90920.56624985,214,5.775451,41603.96786663
464,BTCUSDT,2020-01-01 07:44:00,7203.19,7207.72,7199.11,7199.88,16.929913,121940.15715473,190,4.147166,29881.87271184
465,BTCUSDT,2020-01-01 07:45:00,7199.88,7205.43,7199.11,7205.43,15.025453,108192.02760033,161,12.007962,86466.11583315
466,BTCUSDT,2020-01-01 07:46:00,7205.44,7207.23,7204.14,7206.98,9.192568,66242.15332729,162,7.255491,52284.8039514
467,BTCUSDT,2020-01-01 07:47:00,7206.26,7207.0,7204.53,7206.96,8.356966,60227.53516089,79,5.397531,38899.51303825
468,BTCUSDT,2020-01-01 07:48:00,7206.96,7208.57,7206.96,7208.55,7.238545,52171.47255029,73,5.353319,38583.37626053
469,BTCUSDT,2020-01-01 07:49:00,7208.23,7209.98,7208.02,7208.62,10.08015,72668.67384925,106,8.595157,61962.91739679
470,BTCUSDT,2020-01-01 07:50:00,7208.39,7208.4,7201.97,7202.57,25.620757,184608.37548855,153,10.762038,77537.30242998
471,BTCUSDT,2020-01-01 07:51:00,7202.79,7206.95,7202.73,7205.99,6.873301,49521.94924742,85,4.050563,29184.90092951
472,BTCUSDT,2020-01-01 07:52:00,7205.87,7209.44,7205.83,7209.28,3.887539,28020.23667868,64,2.585946,18639.01901178
473,BTCUSDT,2020-01-01 07:53:00,7208.95,7211.84,7207.97,7210.0,9.642284,69516.63230512,138,8.109725,58467.14497744
474,BTCUSDT,2020-01-01 07:54:00,7210.0,7214.12,7209.99,7213.74,6.930676,49983.17907449,112,5.63847,40662.78820167
475,BTCUSDT,2020-01-01 07:55:00,7212.72,7213.06,7209.29,7210.0,13.872126,100035.42910871,118,6.070431,43777.74702038
476,BTCUSDT,2020-01-01 07:56:00,7210.01,7210.35,7207.97,7208.25,8.052841,58049.60966355,85,3.153627,22733.21007586
477,BTCUSDT,2020-01-01 07:57:00,7208.26,7213.33,7206.56,7211.81,7.92172,57109.53127992,104,3.504823,25268.61054054
478,BTCUSDT,2020-01-01 07:58:00,7211.86,7212.0,7207.67,7208.04,6.758654,48728.5159162,88,4.135353,29816.55830113
479,BTCUSDT,2020-01-01 07:59:00,7209.08,7210.21,7208.0,7209.83,8.45558,60960.12813019,104,4.046035,29169.81815515
480,BTCUSDT,2020-01-01 08:00:00,7209.83,7210.0,7206.96,7208.39,4.835878,34862.39591858,113,1.518101,10943.73112407
481,BTCUSDT,2020-01-01 08:01:00,7207.0,7208.38,7204.01,7204.34,6.819488,49142.85086083,117,2.637607,19006.76620158
482,BTCUSDT,2020-01-01 08:02:00,7204.89,7206.43,7203.62,7204.0,6.932122,49944.95937733,86,1.657576,11942.63734664
483,BTCUSDT,2020-01-01 08:03:00,7203.62,7204.82,7200.89,7202.0,7.058769,50842.32401912,98,5.564841,40081.97473642
484,BTCUSDT,2020-01-01 08:04:00,7201.56,7205.87,7200.88,7204.36,8.440563,60791.00259275,82,4.884691,35180.9194415
485,BTCUSDT,2020-01-01 08:05:00,7204.37,7204.96,7201.61,7203.04,4.559609,32842.52418322,59,2.156669,15535.24607067
486,BTCUSDT,2020-01-01 08:06:00,7202.5,7205.07,7202.44,7205.03,13.441165,96825.46437944,114,5.528936,39831.98884688
487,BTCUSDT,2020-01-01 08:07:00,7205.01,7206.81,7205.0,7206.71,10.300923,74227.94975137,107,7.596023,54735.92770639
488,BTCUSDT,2020-01-01 08:08:00,7206.44,7206.44,7200.36,7200.9,11.823736,85183.93711106,175,5.751244,41436.22492411
489,BTCUSDT,2020-01-01 08:09:00,7201.17,7203.84,7200.0,7202.99,12.742766,91763.80540355,109,5.535212,39858.02365146
490,BTCUSDT,2020-01-01 08:10:00,7203.0,7203.0,7200.84,7201.7,3.683573,26529.46718758,71,1.363677,9821.5225894
491,BTCUSDT,2020-01-01 08:11:00,7201.7,7202.27,7200.0,7200.82,10.660573,76766.57744896,100,5.764501,41511.98223818
492,BTCUSDT,2020-01-01 08:12:00,7201.11,7201.11,7195.0,7195.07,31.662073,227870.12562548,239,8.698401,62593.92412166
493,BTCUSDT,2020-01-01 08:13:00,7195.83,7200.0,7195.83,7200.0,13.277984,95584.18335882,171,9.215369,66338.11796846
494,BTCUSDT,2020-01-01 08:14:00,7200.0,7201.49,7193.65,7195.21,37.563335,270346.02469729,255,16.753592,120554.88094923
495,BTCUSDT,2020-01-01 08:15:00,7195.21,7195.21,7187.0,7189.63,66.560146,478544.31163638,622,23.68406,170274.94708046
496,BTCUSDT,2020-01-01 08:16:00,7188.86,7192.59,7188.22,7188.98,14.638295,105260.78439184,204,3.667433,26372.52067914
497,BTCUSDT,2020-01-01 08:17:00,7189.03,7192.23,7187.27,7190.88,20.554309,147789.23681835,206,10.630925,76437.66050493
498,BTCUSDT,2020-01-01 08:18:00,7191.48,7191.48,7186.71,7189.49,13.890184,99857.25122028,212,5.253037,37762.43455053
499,BTCUSDT,2020-01-01 08:19:00,7188.42,7190.03,7186.72,7188.24,4.844694,34824.56780518,149,1.798516,12928.56059134
500,BTCUSDT,2020-01-01 08:20:00,7187.33,7191.11,7187.33,7190.86,5.155952,37068.81532448,87,3.284952,23618.37173407
501,BTCUSDT,2020-01-01 08:21:00,7191.07,7194.9,7190.01,7190.01,12.808675,92121.02714256,103,5.466389,39317.31991671
502,BTCUSDT,2020-01-01 08:22:00,7191.48,7193.2,7190.48,7191.15,19.103246,137379.86989888,130,14.417292,103682.61288555
503,BTCUSDT,2020-01-01 08:23:00,7190.71,7196.35,7190.5,7195.39,11.448473,82362.90375861,108,2.790491,20076.84777193
504,BTCUSDT,2020-01-01 08:24:00,7195.48,7196.77,7195.24,7196.54,8.716303,62720.72430376,83,6.053794,43561.74186327
505,BTCUSDT,2020-01-01 08:25:00,7195.46,7196.51,7190.56,7191.64,22.376983,160980.40790716,99,4.110675,29564.19968579
506,BTCUSDT,2020-01-01 08:26:00,7191.64,7195.8,7191.64,7193.35,15.572271,112034.65352035,139,5.298917,38124.8114261
507,BTCUSDT,2020-01-01 08:27:00,7194.34,7194.34,7192.43,7193.67,8.058853,57973.72947421,79,4.683184,33690.54241897
508,BTCUSDT,2020-01-01 08:28:00,7192.55,7192.55,7188.96,7191.48,8.543677,61434.29756735,116,2.471709,17773.49282193
509,BTCUSDT,2020-01-01 08:29:00,7190.59,7191.58,7189.49,7189.97,9.014007,64812.60931581,94,4.511834,32441.62136968
510,BTCUSDT,2020-01-01 08:30:00,7189.97,7190.31,7187.7,7188.75,13.746124,98815.2577806,99,4.336543,31173.96565631
511,BTCUSDT,2020-01-01 08:31:00,7187.75,7190.96,7185.98,7190.95,12.621655,90721.52646426,141,6.472963,46528.50267125
512,BTCUSDT,2020-01-01 08:32:00,7190.95,7191.15,7188.05,7190.57,11.043702,79404.58284387,102,9.098834,65422.2459467
513,BTCUSDT,2020-01-01 08:33:00,7190.77,7192.31,7189.06,7192.31,13.577936,97634.99234245,125,9.856773,70878.95751406
514,BTCUSDT,2020-01-01 08:34:00,7192.31,7194.95,7192.31,7194.68,7.355791,52915.36229198,97,4.064995,29243.25573305
515,BTCUSDT,2020-01-01 08:35:00,7194.69,7194.69,7192.13,7192.13,7.918467,56962.93967628,72,3.696707,26593.47136524
516,BTCUSDT,2020-01-01 08:36:00,7192.13,7193.91,7191.0,7191.22,5.985403,43049.91022709,80,3.291676,23676.45985725
517,BTCUSDT,2020-01-01 08:37:00,7192.09,7194.47,7191.26,7192.91,11.265387,81026.29587833,99,4.584102,32972.53100225
518,BTCUSDT,2020-01-01 08:38:00,7193.94,7193.94,7191.74,7192.34,14.693034,105677.04201149,129,3.335058,23987.90005083
519,BTCUSDT,2020-01-01 08:39:00,7192.58,7193.54,7191.91,7192.54,7.972859,57345.3045418,89,2.680642,19281.41088595
520,BTCUSDT,2020-01-01 08:40:00,7192.54,7192.54,7188.34,7188.35,8.130205,58460.03348181,108,5.451995,39201.20356758
521,BTCUSDT,2020-01-01 08:41:00,7188.94,7190.51,7188.53,7189.0,5.975268,42959.16695782,70,3.546413,25497.24562207
522,BTCUSDT,2020-01-01 08:42:00,7190.01,7190.98,7189.0,7190.86,8.988554,64625.23846086,127,3.416529,24564.61808112
523,BTCUSDT,2020-01-01 08:43:00,7190.74,7191.0,7189.0,7190.0,18.309723,131648.72562432,175,11.787597,84755.53592171
524,BTCUSDT,2020-01-01 08:44:00,7190.0,7190.04,7182.15,7185.4,26.945515,193612.04825827,294,5.152125,37016.41756705
525,BTCUSDT,2020-01-01 08:45:00,7185.39,7185.54,7180.0,7180.01,49.575619,355990.01081669,425,15.654928,112418.31451106
526,BTCUSDT,2020-01-01 08:46:00,7180.0,7183.54,7180.0,7183.34,35.468087,254667.54003362,261,4.939875,35470.99691834
527,BTCUSDT,2020-01-01 08:47:00,7183.34,7186.04,7182.19,7182.29,16.878647,121271.55783997,181,5.30595,38123.62473189
528,BTCUSDT,2020-01-01 08:48:00,7183.33,7185.05,7180.0,7180.01,12.823826,92103.16348704,203,3.353058,24084.70691722
529,BTCUSDT,2020-01-01 08:49:00,7180.0,7184.99,7180.0,7184.22,14.920304,107169.37654436,166,7.418672,53286.45731119
530,BTCUSDT,2020-01-01 08:50:00,7184.98,7187.06,7183.93,7185.55,9.628499,69189.08828135,128,6.162872,44287.04016283
531,BTCUSDT,2020-01-01 08:51:00,7186.05,7189.57,7185.75,7188.9,8.295598,59629.09808541,129,6.79247,48825.46148077
532,BTCUSDT,2020-01-01 08:52:00,7188.9,7190.55,7188.46,7189.83,22.68548,163105.64446722,192,20.558077,147810.62903466
533,BTCUSDT,2020-01-01 08:53:00,7190.05,7191.54,7189.48,7190.97,7.766576,55846.0063953,106,5.224721,37568.53971927
534,BTCUSDT,2020-01-01 08:54:00,7190.76,7191.99,7190.47,7191.99,6.253503,44969.85036402,86,3.294322,23690.21773819
535,BTCUSDT,2020-01-01 08:55:00,7191.73,7192.61,7190.47,7192.04,9.228201,66366.02299084,115,4.211129,30284.37647681
536,BTCUSDT,2020-01-01 08:56:00,7191.51,7193.48,7191.09,7193.46,6.625215,47650.75785968,83,4.764262,34266.55230849
537,BTCUSDT,2020-01-01 08:57:00,7193.23,7194.36,7192.56,7192.56,8.150095,58625.27150427,111,4.684364,33696.17097889
538,BTCUSDT,2020-01-01 08:58:00,7192.78,7199.04,7189.25,7198.14,37.883003,272488.37078609,233,24.803268,178415.20626228
539,BTCUSDT,2020-01-01 08:59:00,7198.13,7202.74,7194.99,7200.64,69.745073,502147.40072535,294,60.196896,433413.41958896
540,BTCUSDT,2020-01-01 09:00:00,7200.29,7210.51,7200.25,7209.74,20.627363,148603.35125899,239,16.49096,118799.72543402
541,BTCUSDT,2020-01-01 09:01:00,7210.51,7210.51,7203.58,7204.99,30.201339,217691.29287006,229,5.409258,38984.74075763
542,BTCUSDT,2020-01-01 09:02:00,7204.96,7204.99,7199.19,7201.45,14.240534,102561.07290174,164,3.79929,27364.73918872
543,BTCUSDT,2020-01-01 09:03:00,7201.18,7202.28,7197.33,7197.7,11.055167,79605.25532133,143,2.783736,20042.67702236
544,BTCUSDT,2020-01-01 09:04:00,7198.53,7198.53,7196.65,7197.42,5.736959,41292.49428535,67,2.095356,15082.21674579
545,BTCUSDT,2020-01-01 09:05:00,7197.41,7203.16,7196.39,7199.91,14.019542,100926.61486474,117,10.256699,73836.594561
546,BTCUSDT,2020-01-01 09:06:00,7199.91,7200.27,7198.0,7198.73,6.561991,47238.60187193,65,5.961989,42919.51222425
547,BTCUSDT,2020-01-01 09:07:00,7198.73,7198.73,7194.33,7196.81,9.457206,68055.86044478,91,3.614306,26009.85782714
548,BTCUSDT,2020-01-01 09:08:00,7197.18,7197.18,7195.0,7195.1,9.315584,67030.44952739,81,4.933074,35495.91107143
549,BTCUSDT,2020-01-01 09:09:00,7195.11,7195.57,7194.49,7194.49,9.432014,67864.8444237,142,5.146185,37027.75073505
550,BTCUSDT,2020-01-01 09:10:00,7195.28,7199.81,7194.32,7198.83,17.422975,125401.89702736,223,7.417148,53389.01343606
551,BTCUSDT,2020-01-01 09:11:00,7197.69,7199.99,7197.69,7199.95,5.868707,42249.33635797,46,3.886868,27980.44525578
552,BTCUSDT,2020-01-01 09:12:00,7199.97,7201.19,7199.07,7200.06,4.743621,34151.8308805,44,4.300876,30963.99169359
553,BTCUSDT,2020-01-01 09:13:00,7200.17,7201.66,7192.43,7192.63,22.210879,159813.13122777,223,7.159942,51521.14679662
554,BTCUSDT,2020-01-01 09:14:00,7192.63,7194.79,7191.91,7193.68,17.908849,128815.61026277,274,4.89978,35244.76624596
555,BTCUSDT,2020-01-01 09:15:00,7194.38,7194.38,7192.24,7192.48,12.286396,88375.76376146,163,6.869329,49411.30354004
556,BTCUSDT,2020-01-01 09:16:00,7193.48,7194.31,7192.97,7193.28,5.782776,41598.15647201,91,2.813096,20236.7090674
557,BTCUSDT,2020-01-01 09:17:00,7193.0,7194.84,7192.52,7194.08,8.768509,63074.39571861,102,4.767168,34291.55046302
558,BTCUSDT,2020-01-01 09:18:00,7194.05,7194.05,7190.57,7191.62,10.334393,74329.8273882,142,4.054328,29159.87003413
559,BTCUSDT,2020-01-01 09:19:00,7191.64,7195.72,7190.02,7195.05,11.214313,80651.02776091,113,4.40027,31650.09432436
560,BTCUSDT,2020-01-01 09:20:00,7194.54,7195.72,7193.75,7195.31,5.846933,42067.83189914,81,3.358658,24165.68200148
561,BTCUSDT,2020-01-01 09:21:00,7195.69,7197.41,7194.62,7196.01,5.64337,40607.93337673,60,3.807114,27395.10849582
562,BTCUSDT,2020-01-01 09:22:00,7195.49,7197.16,7195.49,7196.98,8.124512,58466.90748444,116,6.417746,46184.63920515
563,BTCUSDT,2020-01-01 09:23:00,7196.83,7197.59,7196.82,7197.09,6.05155,43552.99992227,59,3.983089,28666.34859395
564,BTCUSDT,2020-01-01 09:24:00,7196.97,7197.84,7194.58,7195.31,7.43505,53501.25278084,94,2.515405,18102.24004533
565,BTCUSDT,2020-01-01 09:25:00,7195.29,7196.21,7194.0,7194.07,17.091971,122970.01180548,154,7.231749,52030.6437055
566,BTCUSDT,2020-01-01 09:26:00,7194.07,7196.74,7192.66,7196.14,13.76931,99064.35433587,191,4.41902,31794.30228294
567,BTCUSDT,2020-01-01 09:27:00,7195.75,7196.53,7194.5,7196.53,7.276967,52362.30659662,81,3.711733,26707.74881295
568,BTCUSDT,2020-01-01 09:28:00,7196.8,7197.83,7195.54,7197.11,7.348817,52886.24838117,141,4.716422,33943.29384609
569,BTCUSDT,2020-01-01 09:29:00,7197.05,7199.0,7196.58,7196.98,21.906442,157682.94056886,100,17.510746,126044.29040243
570,BTCUSDT,2020-01-01 09:30:00,7197.25,7198.92,7197.22,7197.69,5.189498,37353.87564427,90,2.567838,18483.72407523
571,BTCUSDT,2020-01-01 09:31:00,7197.81,7199.5,7197.69,7199.5,4.573704,32923.1877224,60,3.321447,23909.18756929
572,BTCUSDT,2020-01-01 09:32:00,7199.47,7199.47,7197.92,7199.01,6.40698,46121.51391159,52,5.704807,41066.87662394
573,BTCUSDT,2020-01-01 09:33:00,7198.73,7200.34,7198.44,7200.31,2.885902,20777.01449108,65,2.454281,17669.52366582
574,BTCUSDT,2020-01-01 09:34:00,7200.38,7200.85,7198.77,7200.19,3.214637,23143.73985123,60,1.894561,13640.06465855
575,BTCUSDT,2020-01-01 09:35:00,7200.04,7200.86,7199.26,7200.86,8.299245,59758.18006178,86,6.781204,48827.91556566
576,BTCUSDT,2020-01-01 09:36:00,7200.99,7202.98,7200.99,7202.01,8.762863,63108.29491285,101,4.391117,31624.97143669
577,BTCUSDT,2020-01-01 09:37:00,7202.0,7203.93,7201.95,7203.67,6.01928,43356.0042772,75,3.623849,26102.29709518
578,BTCUSDT,2020-01-01 09:38:00,7202.72,7204.0,7201.43,7202.0,10.856743,78205.21184269,102,6.673807,48075.78085138
579,BTCUSDT,2020-01-01 09:39:00,7202.0,7202.42,7197.07,7199.48,20.55095,147937.6929699,184,4.072688,29316.92376109
580,BTCUSDT,2020-01-01 09:40:00,7198.79,7199.27,7197.41,7198.5,5.266854,37911.66581626,109,4.458479,32092.89453235
581,BTCUSDT,2020-01-01 09:41:00,7198.5,7200.09,7197.13,7198.47,20.201401,145422.73380241,220,9.266767,66711.24773374
582,BTCUSDT,2020-01-01 09:42:00,7197.79,7198.31,7196.84,7197.12,11.740533,84500.12379281,141,2.025578,14578.94134266
583,BTCUSDT,2020-01-01 09:43:00,7197.11,7200.47,7195.86,7200.26,25.077979,180519.94082277,199,7.581181,54579.57963447
584,BTCUSDT,2020-01-01 09:44:00,7200.24,7200.25,7198.7,7199.63,10.980004,79052.43378071,241,8.461014,60917.33101888
585,BTCUSDT,2020-01-01 09:45:00,7199.63,7199.79,7197.91,7198.16,5.343417,38467.18109598,123,2.360872,16995.85623442
586,BTCUSDT,2020-01-01 09:46:00,7198.17,7199.37,7197.47,7198.87,5.420511,39019.24558853,76,3.12632,22506.05961759
587,BTCUSDT,2020-01-01 09:47:00,7198.17,7199.72,7198.17,7198.62,3.548824,25547.39128254,70,2.211678,15921.72328669
588,BTCUSDT,2020-01-01 09:48:00,7198.62,7198.86,7198.11,7198.32,5.31635,38268.63105557,88,1.989116,14318.56265125
589,BTCUSDT,2020-01-01 09:49:00,7198.18,7199.6,7198.11,7198.56,5.169938,37216.68424331,64,3.135625,22572.61362348
590,BTCUSDT,2020-01-01 09:50:00,7199.51,7199.51,7197.78,7197.79,5.070218,36498.59500556,77,2.552628,18376.03149712
591,BTCUSDT,2020-01-01 09:51:00,7198.37,7199.43,7197.46,7198.22,8.121984,58461.73290826,71,2.051585,14767.72525874
592,BTCUSDT,2020-01-01 09:52:00,7198.0,7198.48,7195.16,7196.14,11.293037,81279.16748196,111,2.72513,19613.07869784
593,BTCUSDT,2020-01-01 09:53:00,7195.53,7195.72,7193.88,7194.24,20.585379,148093.57765944,147,3.230124,23238.93546104
594,BTCUSDT,2020-01-01 09:54:00,7194.5,7194.92,7192.59,7192.88,13.726052,98736.86720217,157,3.983006,28652.53432103
595,BTCUSDT,2020-01-01 09:55:00,7192.88,7193.72,7190.0,7191.67,31.11227,223777.84591034,179,7.298772,52497.1321012
596,BTCUSDT,2020-01-01 09:56:00,7191.74,7191.76,7190.0,7191.4,7.601586,54662.57831127,94,4.36508,31389.7054469
597,BTCUSDT,2020-01-01 09:57:00,7190.93,7191.37,7189.3,7189.9,4.361759,31362.31037458,91,1.760258,12657.11323415
598,BTCUSDT,2020-01-01 09:58:00,7189.89,7190.86,7189.3,7189.68,4.942078,35532.90710575,109,2.76428,19875.38617566
599,BTCUSDT,2020-01-01 09:59:00,7189.69,7190.63,7188.0,7188.77,7.062087,50769.68301866,99,1.953901,14047.27268602
600,BTCUSDT,2020-01-01 10:00:00,7189.07,7189.07,7185.2,7186.46,12.886665,92619.43672765,173,3.962713,28482.51668364
601,BTCUSDT,2020-01-01 10:01:00,7187.12,7190.61,7185.93,7188.86,14.830744,106611.03045305,183,7.709756,55423.48434432
602,BTCUSDT,2020-01-01 10:02:00,7190.41,7191.88,7188.1,7191.47,10.590978,76149.92126095,127,7.337461,52758.52514756
603,BTCUSDT,2020-01-01 10:03:00,7191.92,7195.66,7191.59,7194.09,9.57639,68890.18668134,174,7.995586,57519.39984349
604,BTCUSDT,2020-01-01 10:04:00,7194.09,7194.21,7188.62,7193.31,19.524307,140401.60214442,290,14.054762,101072.25342161
